BookID,FirstName,MiddleNames,LastName,Role
14562,,,Aristotle,Author
14562,W,"K,C",Guthrie,Translator
14563,Dio,Chrysostom,Chrysostom,Author
14563,J,W,Cohoon,Translator
14564,C,H,Oldfather,Translator
14564,Diodorus,Siculus,Siculus,Author
14565,,,Philo,Author
14565,F,H,Colson,Translator
14566,,,Cicero,Author
14566,G,L,Hendrickson,Translator
14566,H,M,Hubbell,Translator
14567,H,B,Dewing,Translator
14567,,,Procopius,Author
14567,Glanville,,Downey,Translator
14568,W,"H,D",Rouse,Translator
14568,,,Nonnos,Author
14569,S,Douglas,Olson,Translator
14569,,,Athenaeus,Author
14570,A,T,Murray,Translator
14570,,,Demosthenes,Author
14571,Earnest,,Cary,Translator
14571,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14572,,,Cicero,Author
14572,H,,Rackham,Translator
14572,E,W,Sutton,Translator
14573,,,Cicero,Author
14573,H,,Rackham,Translator
14574,,,Manetho,Author
14574,W,G,Waddell,Translator
14575,A,T,Murray,Translator
14575,,,Demosthenes,Author
14576,H,,Rackham,Translator
14576,,,Pliny,Author
14577,H,,Rackham,Translator
14577,,,Pliny,Author
14578,W,"H,D",Rouse,Translator
14578,,,Nonnos,Author
14579,,,Livy,Author
14579,Frank,Gardner,Moore,Translator
14580,W,"H,D",Rouse,Translator
14580,,,Nonnos,Author
14581,Earnest,,Cary,Translator
14581,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14582,Dio,Chrysostom,Chrysostom,Author
14582,J,W,Cohoon,Translator
14582,H,Lamar,Crosby,Translator
14583,Eric,Herbert,Warmington,Translator
14584,Harrison,Boyd,Ash,Translator
14584,,,Columella,Author
14585,Ivor,,Thomas,Translator
14586,,,Philo,Author
14586,F,H,Colson,Translator
14587,Earnest,,Cary,Translator
14587,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14588,,,Josephus,Author
14588,Ralph,,Marcus,Translator
14589,,,Aristotle,Author
14589,A,L,Peck,Translator
14590,,,Livy,Author
14590,Frank,Gardner,Moore,Translator
14591,J,C,Rolfe,Translator
14591,Quintus,Curtius,Curtius,Author
14592,J,C,Rolfe,Translator
14592,Quintus,Curtius,Curtius,Author
14593,H,,Rackham,Translator
14593,,,Pliny,Author
14594,H,,Rackham,Translator
14594,,,Pliny,Author
14595,Earnest,,Cary,Translator
14595,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14596,,,Isocrates,Author
14596,La,Rue,Van Hook,Translator
14597,,,Demosthenes,Author
14597,N,W,De Witt,Translator
14597,N,J,De Witt,Translator
14598,Dio,Chrysostom,Chrysostom,Author
14598,H,Lamar,Crosby,Translator
14599,Diodorus,Siculus,Siculus,Author
14599,Russel,M,Geer,Translator
14600,Earnest,,Cary,Translator
14600,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14601,,,Philo,Author
14601,F,H,Colson,Translator
14602,,,Philo,Author
14602,Ralph,,Marcus,Translator
14603,,,Livy,Author
14603,Frank,Gardner,Moore,Translator
14604,,,Philostratus,Author
14604,F,H,Fobes,Translator
14604,,,Aelian,Author
14604,A,R,Benner,Translator
14604,,,Alciphron,Author
14605,C,H,Oldfather,Translator
14605,Diodorus,Siculus,Siculus,Author
14606,Dio,Chrysostom,Chrysostom,Author
14606,H,Lamar,Crosby,Translator
14607,,,Cicero,Author
14607,H,M,Hubbell,Translator
14608,Earnest,,Cary,Translator
14608,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14609,Diodorus,Siculus,Siculus,Author
14609,Charles,L,Sherman,Translator
14610,Diodorus,Siculus,Siculus,Author
14610,Russel,M,Geer,Translator
14611,,,Pliny,Author
14611,W,"H,S",Jones,Translator
14612,,,Pliny,Author
14612,W,"H,S",Jones,Translator
14613,H,,Rackham,Translator
14613,,,Pliny,Author
14614,,,Lycurgus,Author
14614,,,Demades,Author
14614,J,O,Burtt,Translator
14614,,,Dinarchus,Author
14614,,,Hyperides,Author
14615,,,Livy,Author
14615,Alfred,Cary,Schlesinger,Translator
14616,,,Aristotle,Author
14616,H,"D,P",Lee,Translator
14617,,,Prudentius,Author
14617,H,J,Thomson,Translator
14618,C,H,Oldfather,Translator
14618,Diodorus,Siculus,Siculus,Author
14619,,,Aristotle,Author
14619,E,S,Forster,Translator
14619,D,J,Furley,Translator
14620,,,Philo,Author
14620,Ralph,,Marcus,Translator
14621,,,Caesar,Author
14621,A,G,Way,Translator
14622,,,Cicero,Author
14622,Harry,,Caplan,Translator
14623,,,Livy,Author
14623,Alfred,Cary,Schlesinger,Translator
14623,Julius,Obsequens,Obsequens,Author
14624,Benedict,,Einarson,Translator
14624,,,Plutarch,Author
14624,Phillip,H,De Lacy,Translator
14625,,,Plutarch,Author
14625,Harold,,Cherniss,Translator
14625,W,C,Helmbold,Translator
14626,E,S,Forster,Translator
14626,,,Columella,Author
14626,Edward,H,Heffner,Translator
14627,E,S,Forster,Translator
14627,,,Columella,Author
14627,Edward,H,Heffner,Translator
14628,Diodorus,Siculus,Siculus,Author
14628,Francis,R,Walton,Translator
14629,,,Josephus,Author
14629,Ralph,,Marcus,Translator
14629,Allen,,Wikgren,Translator
14630,,,Augustine,Author
14630,George,E,McCracken,Translator
14631,,,Augustine,Author
14631,William,M,Green,Translator
14632,,,Augustine,Author
14632,David,S,Wiesen,Translator
14633,,,Augustine,Author
14633,Philip,,Levine,Translator
14634,,,Augustine,Author
14634,William,M,Green,Translator
14634,Eva,M,Sanford,Translator
14635,,,Augustine,Author
14635,William,Chase,Greene,Translator
14636,,,Pliny,Author
14636,W,"H,S",Jones,Translator
14637,W,B,Anderson,Translator
14637,,,Sidonius,Author
14638,,,Callimachus,Author
14638,Cedric,H,Whitman,Translator
14638,,,Musaeus,Author
14638,T,,Gelzer,Translator
14638,C,A,Trypanis,Translator
14639,Diodorus,Siculus,Siculus,Author
14639,C,Bradford,Welles,Translator
14640,Diodorus,Siculus,Siculus,Author
14640,Francis,R,Walton,Translator
14641,,,Plutarch,Author
14641,H,B,Hoffleit,Translator
14641,P,A,Clement,Translator
14642,,,Plutarch,Author
14642,W,C,Helmbold,Translator
14642,Edwin,L,Minar,Translator
14642,F,H,Sandbach,Translator
14643,,,Plutarch,Author
14643,F,H,Sandbach,Translator
14643,Lionel,,Pearson,Translator
14644,,,Plutarch,Author
14644,Harold,,Cherniss,Translator
14645,Benedict,,Einarson,Translator
14645,,,Plutarch,Author
14645,Phillip,H,De Lacy,Translator
14646,,,Plutarch,Author
14646,F,H,Sandbach,Translator
14647,,,Lucian,Author
14647,K,,Kilburn,Translator
14648,,,Lucian,Author
14648,M,D,MacLeod,Translator
14649,,,Lucian,Author
14649,M,D,MacLeod,Translator
14650,,,Josephus,Author
14650,Louis,H,Feldman,Translator
14651,,,Florus,Author
14651,J,Wight,Duff,Translator
14651,Arnold,M,Duff,Translator
14651,,,Hadrian,Author
14651,,,Reposianus,Author
14651,,,Nemesianus,Author
14651,Rutilius,Namatianus,Namatianus,Author
14651,,,Avianus,Author
14651,,,Phoenix,Author
14651,,,Tiberianus,Author
14652,,,Ptolemy,Author
14652,F,E,Robbins,Translator
14653,,,Phaedrus,Author
14653,,,Babrius,Author
14653,Ben,Edwin,Perry,Translator
14654,,,Aristotle,Author
14654,A,L,Peck,Translator
14655,,,Aristotle,Author
14655,A,L,Peck,Translator
14656,,,Aristotle,Author
14656,D,M,Balme,Translator
14657,,,Plotinus,Author
14657,A,H,Armstrong,Translator
14658,,,Plotinus,Author
14658,A,H,Armstrong,Translator
14659,,,Plotinus,Author
14659,A,H,Armstrong,Translator
14660,,,Plotinus,Author
14660,A,H,Armstrong,Translator
14661,,,Plotinus,Author
14661,A,H,Armstrong,Translator
14662,,,Plotinus,Author
14662,A,H,Armstrong,Translator
14663,,,Aelian,Author
14663,A,F,Scholfield,Translator
14664,,,Cicero,Author
14664,R,,Gardner,Translator
14665,,,Aelian,Author
14665,A,F,Scholfield,Translator
14666,,,Aelian,Author
14666,A,F,Scholfield,Translator
14667,,,Seneca,Author
14667,Thomas,H,Corcoran,Translator
14668,,,Libanius,Author
14668,A,F,Norman,Translator
14669,,,Libanius,Author
14669,A,F,Norman,Translator
14670,J,Arthur,Hanson,Translator
14670,,,Apuleius,Author
14671,,,Herodian,Author
14671,C,R,Whittaker,Translator
14672,,,Herodian,Author
14672,C,R,Whittaker,Translator
14673,,,Josephus,Author
14673,Louis,H,Feldman,Translator
14674,,,Seneca,Author
14674,Thomas,H,Corcoran,Translator
14675,Christopher,P,Jones,Translator
14675,,,Philostratus,Author
14676,,,Menander,Author
14676,William,Geoffrey,Arnott,Translator
14677,,,Menander,Author
14677,William,Geoffrey,Arnott,Translator
14678,David,A,Campbell,Translator
14678,,,Corinna,Author
14678,,,Bacchylides,Author
14679,,,Cicero,Author
14679,D,R,Shackleton Bailey,Translator
14680,Seneca,"the,Elder",Elder,Author
14680,Michael,,Winterbottom,Translator
14681,Seneca,"the,Elder",Elder,Author
14681,Michael,,Winterbottom,Translator
14682,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14682,Stephen,,Usher,Translator
14683,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14683,Stephen,,Usher,Translator
14684,J,C,Rolfe,Translator
14684,Cornelius,Nepos,Nepos,Author
14685,,,Plotinus,Author
14685,A,H,Armstrong,Translator
14686,G,P,Goold,Translator
14686,,,Manilius,Author
14687,,,Plutarch,Author
14687,Harold,,Cherniss,Translator
14688,Benedict,,Einarson,Translator
14688,George,"K,K",Link,Translator
14688,,,Theophrastus,Author
14689,,,Hippocrates,Author
14689,Paul,,Potter,Translator
14690,,,Hippocrates,Author
14690,Paul,,Potter,Translator
14691,Benedict,,Einarson,Translator
14691,George,"K,K",Link,Translator
14691,,,Theophrastus,Author
14692,David,A,Campbell,Translator
14692,,,Simonides,Author
14692,,,Ibycus,Author
14692,,,Stesichorus,Author
14693,,,Hippocrates,Author
14693,Wesley,D,Smith,Translator
14694,,,Libanius,Author
14694,A,F,Norman,Translator
14695,,,Libanius,Author
14695,A,F,Norman,Translator
14696,,,Martial,Author
14696,D,R,Shackleton Bailey,Translator
14697,G,P,Goold,Translator
14697,,,Chariton,Author
14698,,,Hippocrates,Author
14698,Paul,,Potter,Translator
14699,Hugh,,Lloyd-Jones,Translator
14699,,,Sophocles,Author
14700,David,,Kovacs,Translator
14700,,,Euripides,Author
14701,William,H,Race,Translator
14701,,,Pindar,Author
14702,,,Aelian,Author
14702,Nigel,G,Wilson,Translator
14703,Jeffrey,,Henderson,Translator
14703,,,Aristophanes,Author
14704,,,Josephus,Author
14704,Ralph,,Marcus,Translator
14704,Allen,,Wikgren,Translator
14705,,,Josephus,Author
14705,H,"St,J",Thackeray,Translator
14705,Ralph,,Marcus,Translator
14706,,,Cicero,Author
14706,D,R,Shackleton Bailey,Translator
14707,D,R,Shackleton Bailey,Translator
14707,Valerius,Maximus,Maximus,Author
14708,D,R,Shackleton Bailey,Translator
14708,Valerius,Maximus,Maximus,Author
14709,Donald,A,Russell,Translator
14709,,,Quintilian,Author
14710,David,,Kovacs,Translator
14710,,,Euripides,Author
14711,Martin,L,West,Translator
14712,Martin,L,West,Translator
14713,D,R,Shackleton Bailey,Translator
14713,,,Statius,Author
14714,,,Plutarch,Author
14714,Edward,N,O'Neil,Translator
14715,D,R,Shackleton Bailey,Translator
14715,,,Quintilian,Author
14716,D,R,Shackleton Bailey,Translator
14716,,,Quintilian,Author
14717,Jeffrey,,Henderson,Translator
14717,,,Aristophanes,Author
14718,Glenn,W,Most,Translator
14718,,,Hesiod,Author
14719,,,Euripides,Author
14719,Christopher,,Collard,Translator
14719,Martin,,Cropp,Translator
14720,,,Aeschylus,Author
14720,Alan,H,Sommerstein,Translator
14721,,,Euripides,Author
14721,Christopher,,Collard,Translator
14721,Martin,,Cropp,Translator
14722,,,Cicero,Author
14722,D,R,Shackleton Bailey,Translator
14723,J,L,Lightfoot,Translator
14724,,,Hippocrates,Author
14724,Paul,,Potter,Translator
14725,,,Macrobius,Author
14725,Robert,A,Kaster,Translator
14726,,,Macrobius,Author
14726,Robert,A,Kaster,Translator
14727,Ian,C,Storey,Translator
14728,Ian,C,Storey,Translator
14729,Ian,C,Storey,Translator
14730,,,Galen,Author
14730,Ian,,Johnston,Translator
14730,G,"H,R",Horsley,Translator
14731,,,Galen,Author
14731,Ian,,Johnston,Translator
14731,G,"H,R",Horsley,Translator
14732,,,Galen,Author
14732,Ian,,Johnston,Translator
14732,G,"H,R",Horsley,Translator
14733,S,Douglas,Olson,Translator
14733,,,Athenaeus,Author
14734,,,Hippocrates,Author
14734,Paul,,Potter,Translator
14735,,,Philostratus,Author
14735,Jeffrey,,Rusten,Translator
14735,Jason,,K̦nig,Translator
14736,,,Sallust,Author
14736,John,T,Ramsey,Translator
14737,,,Galen,Author
14737,Ian,,Johnston,Translator
14738,Glenn,W,Most,Translator
14738,Andr̩,,Laks,Translator
14739,Glenn,W,Most,Translator
14739,Andr̩,,Laks,Translator
14740,Glenn,W,Most,Translator
14740,Andr̩,,Laks,Translator
14741,Glenn,W,Most,Translator
14741,Andr̩,,Laks,Translator
14742,,,Plutarch,Author
14780,Agatha,,Christie,Author
14781,Agatha,,Christie,Author
14782,Rick,,Riordan,Author
14783,Dan,,Brown,Author
14784,Rick,,Riordan,Author
14785,Rick,,Riordan,Author
14786,James,,Dashner,Author
14787,Lois,,Lowry,Author
14788,Graham,,Greene,Author
14789,Lois,,Lowry,Author
14790,Eoin,,Colfer,Author
14791,Jeanne,,DuPrau,Author
14792,Joel,C,Rosenberg,Author
14793,Cassandra,,Clare,Author
14794,Cassandra,,Clare,Author
14795,Craig,L,Blomberg,Author
14797,Jacob,G,Kausler,Author
14798,Richard,L,Cole,Author
14798,G,Calvin,MacKenzie,Author
14799,Paul,A,Newberry,Author
14800,Belverd,E,Needles Jr,Author
14800,Henry,R,Anderson,Author
14800,Marian,,Powers,Author
14800,Sherry,K,Mills,Author
14801,Jon,,Meacham,Author
14802,Geoffrey,,Layman,Author
14803,Tom,,Christiansen,Author
14803,Randal,L;,Schwartz,Author
14804,Mary,Ann,Norton,Author
14804,Andrew,J,Samide,Author
14804,Christian,R,Hirsch,Author
14804,Dwight,O,Coblentz,Author
14804,Harold,L,Schoen,Author
14805,N,Gregory,Mankiw,Author
14806,E,John,Hornsby Jr,Author
14806,Vern,E,Heeren,Author
14806,Charles,D,Miller,Author
14807,Studs,,Terkel,Author
14808,Hillary,Rodhaam,Clinton,Author
14809,Paul,de,Man,Author
14810,Michael,,Lewis,Author
14811,Rita,Steinhardt,Botwinick,Author
14812,Tim,F,LaHaye,Author
14812,Jerry,B,Jenkins,Author
14813,James,M,Reeve,Author
14813,Carl,S,Warren,Author
14813,Philip,E,Fess,Author
14814,Marvin,L,Bittinger,Author
14814,Judith,A,Beecher,Author
14814,David,,Ellenbogen,Author
14814,Judith,A,Penna,Author
14815,Michael,L,Werner,Author
14815,Kumen,H,Jones,Author
14816,William,,Shakespheare,Author
14817,William,,Shakespheare,Author
15810,Gary,,Paulsen,Author
15811,Joel,C,Rosenberg,Author
15812,Rick,,Riordan,Author
15813,J,D,Salinger,Author
15814,Joseph,,Conrad,Author
15815,Ray,,Bradbury,Author
15816,Joel,C,Rosenberg,Author
15822,George,R;R,Martin,Author
15823,George,R;R,Martin,Author
15824,George,R;R,Martin,Author
15825,George,R;R,Martin,Author
15826,George,R;R,Martin,Author
15827,Arthur,Conan,Doyle,Author
15828,Phyllis,Reynolds,Naylor,Author
15829,Madeleine,,L Engle,Author
15830,Roald,,Dahl,Author
15831,E,B,White,Author
15832,John,,Bunyan,Author
15833,Conrad,,Richter,Author
15834,Elizabeth,George,Speare,Author
15835,Natalie,,Babbit,Author
15836,Gaston,,Leroux,Author
15837,Marguerite,de,Angeli,Author
15838,Scott,,O Dell,Author
15839,Mary,,Angelou,Author
15840,Ken,,Kesey,Author
15841,Fred,,Gipson,Author
15842,Lynne,Reid,Banks,Author
15843,E,L,Konigsburg,Author
15844,Roald,,Dahl,Author
15845,Roald,,Dahl,Author
16005,C,H,Oldfather,Translator
16005,Diodorus,,Siculus,Author
16006,W,G,Spencer,Translator
16006,,,Celsus,Author
16007,,,Plutarch,Author
16007,Frank,Cole,Babbitt,Translator
16008,,,Plutarch,Author
16008,Frank,Cole,Babbitt,Translator
16009,,,Aristotle,Author
16009,Walter,Stanley,Hett,Translator
16010,,,Antiphon,Author
16010,K,J;,Maidment,Translator
16010,David,C;,Mirhady,Translator
16011,,,Cicero,Author
16011,R,,Gardner,Translator
16012,,,Seneca,Author
16012,John,W,Basore,Translator
16013,R,G,Bury,Translator
16013,Sextus,,Empiricus,Author
16014,,,Tacitus,Author
16014,John,,Jackson,Translator
16015,,,Livy,Author
16015,Evan,T,Sage,Translator
16016,,,Accius,Author
16016,Livius,Andronicus;,Andronicus,Author
16016,,,Naevius,Author
16016,,,Pacuvius,Author
16016,Eric,Herbert;,Warmington,Translator
16017,J,C,Rolfe,Translator
16017,Ammianus,Marcellinus,Marcellinus,Author
16018,,,Aristotle,Author
16018,Robert,,Mayhew,Translator
16019,,,Aristotle,Author
16019,Robert,,Mayhew,Translator
16019,David,C,Mirhady,Translator
16020,A,T,Murray,Translator
16020,,,Demosthenes,Author
16021,Earnest,,Cary,Translator
16021,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16022,,,Philo,Author
16022,F,H,Colson,Translator
16023,Harold,North,Fowler,Translator
16023,,,Plutarch,Author
16024,,,Tacitus,Author
16024,John,,Jackson,Translator
16025,,,Aristotle,Author
16025,E,S,Forster,Translator
16025,A,L,Peck,Translator
16026,,,Cicero,Author
16026,C,,Macdonald,Translator
16027,,,Aristotle,Author
16027,Harold,Percy,Cooke,Translator
16027,Hugh,,Tredennick,Translator
16028,,,Josephus,Author
16028,Ralph,,Marcus,Translator
16029,S,Douglas,Olson,Translator
16029,,,Athenaeus,Author
16030,,,Plautus,Author
16031,Eric,Herbert,Warmington,Translator
16031,,,Lucilius,Author
16032,H,,Rackham,Translator
16032,,,Pliny,Author
16033,J,C,Rolfe,Translator
16033,Ammianus,Marcellinus,Marcellinus,Author
16034,Evan,T,Sage,Translator
16034,Alfred,Cary,Schlesinger,Translator
16034,,,Livy,Author
16035,,,Varro,Author
16035,Roland,G,Kent,Translator
16036,,,Varro,Author
16036,Roland,G,Kent,Translator
16037,Ivor,,Thomas,Translator
16038,W,G,Spencer,Translator
16038,,,Celsus,Author
16039,,,Aristotle,Author
16039,W,"K,C",Guthrie,Translator
16040,Dio,Chrysostom,Chrysostom,Author
16040,J,W,Cohoon,Translator
16041,C,H,Oldfather,Translator
16041,Diodorus,,Siculus,Author
16042,,,Philo,Author
16042,F,H,Colson,Translator
16043,G,L,Hendrickson,Translator
16043,,,Cicero,Author
16043,Glanville,,Downey,Translator
16044,H,B,Dewing,Translator
16044,,,Procopius,Author
16044,Glanville,,Downey,Translator
16045,W,"H,D",Rouse,Translator
16045,,,Nonnos,Author
16046,S,Douglas,Olson,Translator
16046,,,Athenaeus,Author
16047,A,T,Murray,Translator
16047,,,Demosthenes,Author
16048,Earnest,,Cary,Translator
16048,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16049,E,W,Sutton,Translator
16049,,,Cicero,Author
16049,H,,Rackham,Translator
16050,,,Cicero,Author
16050,H,,Rackham,Translator
16051,,,Manetho,Author
16051,W,G,Waddell,Translator
16052,A,T,Murray,Translator
16052,,,Demosthenes,Author
16053,H,,Rackham,Translator
16053,,,Pliny,Author
16054,,,Pliny,Author
16054,H,,Rackham,Translator
16055,W,"H,D",Rouse,Translator
16055,,,Nonnos,Author
16056,,,Livy,Author
16056,Frank,Gardner,Moore,Translator
16057,W,"H,D",Rouse,Translator
16057,,,Nonnos,Author
16058,Earnest,,Cary,Translator
16058,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16059,Dio,Chrysostom,Chrysostom,Author
16059,J,W,Cohoon,Translator
16059,H,Lamar,Crosby,Translator
16060,Eric,Herbert,Warmington,Translator
16061,Denys,L,Page,Translator
16062,Harrison,Boyd,Ash,Translator
16062,,,Columella,Author
16063,Ivor,,Thomas,Translator
16064,,,Philo,Author
16064,F,H,Colson,Translator
16065,Earnest,,Cary,Translator
16065,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16066,,,Josephus,Author
16066,Ralph,,Marcus,Translator
16067,,,Aristotle,Author
16067,A,L,Peck,Translator
16068,,,Livy,Author
16068,Frank,Gardner,Moore,Translator
16069,J,C,Rolfe,Translator
16069,Quintus,Curtius,Curtius,Author
16070,J,C,Rolfe,Translator
16070,Quintus,Curtius,Curtius,Author
16071,H,,Rackham,Translator
16071,,,Pliny,Author
16072,H,,Rackham,Translator
16072,,,Pliny,Author
16073,Earnest,,Cary,Translator
16073,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16074,,,Isocrates,Author
16074,Brian,Stewart,Hook,Translator
16075,,,Demosthenes,Author
16076,C,H,Oldfather,Translator
16076,Diodorus,,Siculus,Author
16077,Dio,Chrysostom,Chrysostom,Author
16077,H,Lamar,Crosby,Translator
16078,Diodorus,,Siculus,Author
16078,Russel,M,Geer,Translator
16079,Earnest,,Cary,Translator
16079,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16080,,,Philo,Author
16080,F,H,Colson,Translator
16081,,,Philo,Author
16081,Ralph,,Marcus,Translator
16082,Frank,Gardner,Moore,Translator
16082,,,Livy,Author
16083,R,G,Bury,Translator
16083,Sextus,,Empiricus,Author
16084,,,Philostratus,Author
16084,F,H,Fobes,Translator
16084,,,Aelian,Author
16084,A,R,Benner,Translator
16084,,,Alciphron,Author
16085,C,H,Oldfather,Translator
16085,Diodorus,,Siculus,Author
16086,Dio,Chrysostom,Chrysostom,Author
16086,H,Lamar,Crosby,Translator
16087,H,M,Hubbell,Translator
16087,,,Cicero,Author
16088,,,Prudentius,Author
16088,H,J,Thomson,Translator
16089,Earnest,,Cary,Translator
16089,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16090,Diodorus,,Siculus,Author
16090,Charles,L,Sherman,Translator
16091,Diodorus,,Siculus,Author
16091,Russel,M,Geer,Translator
16092,,,Aristotle,Author
16092,Hugh,,Tredennick,Translator
16092,E,S,Forster,Translator
16093,,,Pliny,Author
16094,,,Pliny,Author
16095,,,Pliny,Author
16096,,,Lycurgus,Author
16096,,,Demades,Author
16096,,,Dinarchus,Author
16096,,,Hyperides,Author
16097,,,Livy,Author
16098,,,Aristotle,Author
16099,,,Prudentius,Author
16100,Diodorus,,Siculus,Author
16101,,,Aristotle,Author
16102,,,Philo,Author
16103,,,Caesar,Author
16104,,,Cicero,Author
16105,,,Livy,Author
16106,,,Plutarch,Author
16107,,,Plutarch,Author
16108,,,Columella,Author
16109,,,Columella,Author
16110,Diodorus,,Siculus,Author
16111,,,Josephus,Author
16112,,,Augustine,Author
16113,,,Augustine,Author
16114,,,Augustine,Author
16115,,,Augustine,Author
16116,,,Augustine,Author
16117,,,Augustine,Author
16118,,,Augustine,Author
16119,,,Pliny,Author
16120,,,Pliny,Author
16121,,,Sidonius,Author
16122,,,Callimachus,Author
16122,,,Musaeus,Author
16123,Diodorus,,Siculus,Author
16124,Diodorus,,Siculus,Author
16125,,,Plutarch,Author
16126,,,Plutarch,Author
16127,,,Plutarch,Author
16128,,,Plutarch,Author
16129,,,Plutarch,Author
16130,,,Plutarch,Author
16131,,,Lucian,Author
16132,,,Lucian,Author
16133,,,Lucian,Author
16134,,,Josephus,Author
16135,,,Florus,Author
16135,,,Hadrian,Author
16135,,,Reposianus,Author
16135,,,Nemesianus,Author
16135,Rutilius,Namatianus,Namatianus,Author
16135,,,Avianus,Author
16135,,,Phoenix,Author
16135,,,Tiberianus,Author
16136,,,Ptolemy,Author
16137,,,Phaedrus,Author
16137,,,Babrius,Author
16138,,,Aristotle,Author
16139,,,Aristotle,Author
16140,,,Aristotle,Author
16141,,,Plotinus,Author
16142,,,Plotinus,Author
16143,,,Plotinus,Author
16144,,,Plotinus,Author
16145,,,Plotinus,Author
16146,,,Plotinus,Author
16147,,,Aelian,Author
16148,,,Cicero,Author
16149,,,Aelian,Author
16150,,,Aelian,Author
16151,,,Seneca,Author
16152,,,Libanius,Author
16153,,,Libanius,Author
16154,,,Apuleius,Author
16155,,,Herodian,Author
16156,,,Herodian,Author
16157,,,Josephus,Author
16158,,,Seneca,Author
16159,,,Philostratus,Author
16160,,,Menander,Author
16161,,,Menander,Author
16162,,,Corinna,Author
16162,,,Bacchylides,Author
16163,,,Cicero,Author
16164,,,Seneca,Author
16165,,,Seneca,Author
16166,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16167,Dionysius,"of,Halicarnassus",Halicarnassus,Author
16168,Cornelius,Nepos,Nepos,Author
16169,,,Plotinus,Author
16170,,,Manilius,Author
16171,,,Plutarch,Author
16172,,,Theophrastus,Author
16173,,,Hippocrates,Author
16174,,,Hippocrates,Author
16175,,,Theophrastus,Author
16176,,,Theophrastus,Author
16177,,,Simonides,Author
16177,,,Ibycus,Author
16177,,,Stesichorus,Author
16178,,,Hippocrates,Author
16179,,,Libanius,Author
16180,,,Libanius,Author
16181,,,Martial,Author
16182,,,Chariton,Author
16183,,,Hippocrates,Author
16184,,,Sophocles,Author
16185,,Euripides,Euripides,Author
16186,,,Pindar,Author
16187,,,Aelian,Author
16188,,,Josephus,Author
16189,,,Aristophanes,Author
16190,,,Josephus,Author
16191,,,Josephus,Author
16192,,,Cicero,Author
16193,Valerius,Maximus,Maximus,Author
16194,Valerius,Maximus,Maximus,Author
16195,,,Quintilian,Author
16196,,Euripides,Euripides,Author
16197,,,Hesiod,Author
16199,W,G,Spencer,Translator
16200,,,Plutarch,Author
16201,,,Quintilian,Author
16202,,,Quintilian,Author
16203,,,Aristophanes,Author
16204,,,Herodian,Author
16205,,Euripides,Euripides,Author
16206,,,Aelian,Author
16207,,Euripides,Euripides,Author
16208,,,Cicero,Author
16210,,,Hippocrates,Author
16211,,,Macrobius,Author
16211,C,,Macdonald,Translator
16212,,,Macrobius,Author
16212,C,,Macdonald,Translator
16213,,,Macrobius,Author
16213,C,,Macdonald,Translator
16217,Harold,North,Fowler,Translator
16218,Harold,North,Fowler,Translator
16219,Harold,North,Fowler,Translator
16220,,,Athenaeus,Author
16221,,,Hippocrates,Author
16222,,,Philostratus,Author
16223,Evan,T,Sage,Translator
16224,Harold,North,Fowler,Translator
16225,Gillian,,Flynn,Author
16226,John,,Green,Author
16227,Stieg,,Larsson,Author
16228,Stieg,,Larsson,Author
16229,Stieg,,Larsson,Author
16230,Benny,,Lewis,Author
16270,J,K,Rowling,Author
16271,J,K,Rowling,Author
16272,J,K,Rowling,Author
16273,J,K,Rowling,Author
16274,D,J;,MacHale,Author
16275,D,J;,MacHale,Author
16276,D,J;,MacHale,Author
16277,D,J,MacHale,Author
16278,Joel,C;,Rosenberg,Author
16279,Evelyn,,Waugh,Author
16280,Cassandra,,Clare,Author
16281,R,P,Winnington-Ingram,Author
16282,Bradford,,Angier,Author
16283,Larry,Dean,Olsen,Author
16284,Colin,,Towell,Author
16285,John,,Wiseman,Author
16286,Cody,,Lundin,Author
16287,John,,McPherson,Author
16288,Roger,Tory,Peterson,Author
16289,Tom,,Brown Jr,Author
16290,Rich,,Johnson,Author
16291,Jim,,Cobb,Author
16292,Les,,Stroud,Author
16293,Ellsworth,,Jaeger,Author
16294,Mykel,,Hawke,Author
16295,Zak,,Ebrahim,Author
16296,Pico,,Iyer,Author
16297,Hannah,,Fry,Author
16298,Mark,,Kushner,Author
16299,Rob,,Knight,Author
16300,Margaret,,Heffernan,Author
16301,Chip,,Kidd,Author
16302,Stephen,L,Petranek,Author
16303,Barry,,Schwartz,Author
